Date,Open,High,Low,Close,Adj Close,Volume
2017-09-13,151.860001,151.860001,151.339996,151.789993,144.225479,434200
2017-09-14,151.300003,151.970001,150.899994,151.380005,143.835907,231400
2017-09-15,151.240005,152.020004,150.910004,151.809998,144.244461,225200
2017-09-18,152.050003,152.630005,151.500000,151.970001,144.396500,401300
2017-09-19,152.320007,152.729996,151.860001,152.490005,144.890594,501200
2017-09-20,152.440002,152.440002,150.619995,151.729996,144.168427,577700
2017-09-21,151.580002,151.580002,150.330002,150.880005,143.360855,250000
2017-09-22,150.339996,151.179993,150.279999,151.000000,143.474838,260200
2017-09-25,150.570007,150.570007,148.229996,148.940002,141.517487,725900
2017-09-26,149.720001,150.149994,148.970001,149.429993,141.983078,489000
2017-09-27,149.940002,151.320007,149.759995,150.820007,143.706802,380300
2017-09-28,150.610001,151.070007,150.179993,151.039993,143.916382,268500
2017-09-29,151.350006,152.160004,151.139999,151.990005,144.821594,789100
2017-10-02,152.410004,152.830002,151.600006,152.419998,145.231277,511400
2017-10-03,152.679993,152.869995,152.419998,152.809998,145.602859,409000
2017-10-04,152.580002,152.949997,152.059998,152.720001,145.517212,353900
2017-10-05,153.360001,154.250000,153.070007,154.160004,146.889252,277400
2017-10-06,153.839996,154.690002,153.630005,154.630005,147.337067,291800
2017-10-09,154.929993,155.350006,154.770004,154.970001,147.661026,308900
2017-10-10,155.479996,155.940002,154.330002,155.070007,147.756332,244800
2017-10-11,154.970001,155.740005,154.899994,155.699997,148.356598,276600
2017-10-12,155.610001,156.369995,155.529999,155.820007,148.470978,659000
2017-10-13,156.490005,156.860001,156.089996,156.529999,149.147461,303100
2017-10-16,156.899994,157.089996,156.449997,156.949997,149.547638,275200
2017-10-17,156.889999,156.929993,156.500000,156.869995,149.471451,346600
2017-10-18,157.399994,157.699997,156.910004,157.410004,149.985962,257000
2017-10-19,156.559998,156.889999,155.600006,156.889999,149.490494,285800
2017-10-20,157.800003,158.240005,157.649994,157.940002,150.490967,322000
2017-10-23,158.419998,158.419998,157.169998,157.369995,149.947815,335600
2017-10-24,157.610001,158.119995,157.160004,157.880005,150.433807,1543100
2017-10-25,157.500000,158.190002,156.119995,157.300003,149.881119,600900
2017-10-26,158.080002,158.470001,157.699997,157.960007,150.510025,655100
2017-10-27,160.500000,162.399994,160.410004,161.990005,154.349960,751100
2017-10-30,160.500000,162.949997,160.500000,162.520004,154.854935,584600
2017-10-31,163.080002,163.610001,162.410004,163.229996,155.531494,716400
