Date,Open,High,Low,Close,Adj Close,Volume
2017-09-13,120.629997,120.629997,119.970001,119.989998,102.832451,83800
2017-09-14,120.000000,121.110001,119.639999,121.110001,103.792320,101300
2017-09-15,121.099998,121.540001,120.699997,121.239998,103.903717,57800
2017-09-18,121.199997,121.300003,119.389999,120.150002,102.969582,115200
2017-09-19,120.279999,120.290001,119.720001,119.839996,102.703903,528700
2017-09-20,120.050003,120.139999,118.550003,118.940002,101.932610,112100
2017-09-21,119.040001,119.669998,118.820000,118.889999,101.889748,70900
2017-09-22,119.120003,119.120003,118.050003,118.050003,101.169861,70500
2017-09-25,118.250000,119.169998,118.010002,119.110001,102.078300,102700
2017-09-26,118.949997,119.379997,118.639999,118.900002,101.898331,174100
2017-09-27,117.510002,117.709999,115.989998,116.599998,100.743149,169700
2017-09-28,116.410004,117.150002,115.430000,116.970001,101.062836,88500
2017-09-29,117.029999,117.169998,116.480003,116.779999,100.898666,117600
2017-10-02,117.150002,117.519997,116.639999,117.160004,101.227005,368300
2017-10-03,117.330002,117.330002,116.190002,116.739998,100.864105,398100
2017-10-04,116.830002,117.919998,116.580002,117.870003,101.840439,102000
2017-10-05,117.860001,118.029999,117.419998,117.809998,101.788589,97300
2017-10-06,117.440002,117.730003,117.000000,117.709999,101.702194,51800
2017-10-09,117.790001,118.150002,117.730003,117.860001,101.831787,69000
2017-10-10,118.070000,118.989998,117.910004,118.989998,102.808121,57400
2017-10-11,118.949997,120.050003,118.949997,119.459999,103.214211,102700
2017-10-12,119.480003,120.360001,119.480003,120.099998,103.767166,101200
2017-10-13,120.440002,120.470001,119.000000,119.309998,103.084587,146600
2017-10-16,119.349998,119.419998,118.309998,119.050003,102.859978,85300
2017-10-17,118.919998,119.949997,118.769997,119.699997,103.421562,118100
2017-10-18,119.430000,119.779999,119.180000,119.599998,103.335182,52500
2017-10-19,119.779999,120.750000,119.690002,120.750000,104.328781,57300
2017-10-20,120.440002,121.000000,120.250000,120.849998,104.415176,96100
2017-10-23,120.949997,121.010002,120.389999,120.860001,104.423828,100100
2017-10-24,120.660004,120.930000,120.220001,120.820000,104.389252,296000
2017-10-25,120.260002,120.519997,118.919998,120.330002,103.965919,376000
2017-10-26,120.790001,121.500000,120.430000,120.489998,104.104149,80600
2017-10-27,120.400002,121.449997,120.279999,121.269997,104.778046,72100
2017-10-30,120.400002,121.500000,120.400002,121.239998,104.752144,108600
2017-10-31,121.239998,121.629997,120.919998,121.349998,104.847183,249000
2017-11-01,121.629997,121.629997,120.599998,120.730003,104.311493,111200
2017-11-02,120.889999,121.669998,120.489998,121.089996,104.622528,100500
2017-11-03,121.070000,122.000000,120.860001,121.480003,104.959518,98900
2017-11-06,121.620003,121.739998,121.050003,121.120003,104.648460,120900
2017-11-07,121.400002,122.580002,120.900002,122.459999,105.806236,77600
2017-11-08,122.379997,122.750000,121.639999,122.430000,105.780304,66700
2017-11-09,122.110001,122.720001,122.110001,122.529999,105.866707,171200
2017-11-10,122.010002,122.239998,121.650002,121.989998,105.400131,176000
2017-11-13,122.040001,123.400002,122.040001,123.339996,106.566551,120800
2017-11-14,123.160004,124.940002,123.160004,124.879997,107.897125,170000
2017-11-15,125.320000,125.540001,123.750000,123.769997,106.938072,280800
2017-11-16,123.870003,124.019997,123.209999,123.620003,106.808479,390500
2017-11-17,123.510002,123.559998,122.769997,122.860001,106.151833,202200
2017-11-20,122.919998,122.919998,122.279999,122.510002,105.849434,78700
2017-11-21,122.730003,123.110001,122.540001,122.820000,106.117279,48700
2017-11-22,122.930000,123.010002,122.389999,122.739998,106.048157,153500
2017-11-24,122.989998,123.349998,122.790001,122.910004,106.195030,65000
2017-11-27,123.010002,123.680000,122.839996,123.529999,106.730705,93500
2017-11-28,124.040001,124.330002,123.739998,124.120003,107.240471,101900
2017-11-29,123.910004,124.779999,123.500000,124.199997,107.309586,134700
2017-11-30,124.349998,125.040001,124.269997,124.860001,107.879837,205600
2017-12-01,125.010002,125.500000,123.669998,124.339996,107.430557,231100
2017-12-04,124.489998,124.860001,123.489998,123.660004,106.843048,168900
2017-12-05,123.760002,123.760002,121.750000,122.089996,105.486549,371100
2017-12-06,122.330002,122.750000,121.949997,122.580002,105.909904,191600
2017-12-07,122.540001,122.800003,122.000000,122.769997,106.074066,90500
2017-12-08,122.830002,123.190002,122.309998,123.190002,106.436958,99400
2017-12-11,123.250000,123.809998,122.739998,123.790001,106.955360,93300
2017-12-12,123.559998,123.559998,121.599998,121.599998,105.063171,146700
2017-12-13,122.000000,122.440002,121.639999,121.949997,105.365578,154100
2017-12-14,121.010002,121.290001,119.959999,120.709999,105.100029,187900
2017-12-15,120.809998,121.730003,120.809998,121.199997,105.526672,153600
2017-12-18,121.300003,121.680000,119.849998,120.040001,104.516670,189700
2017-12-19,120.099998,120.400002,117.870003,117.959999,102.705650,247800
2017-12-20,117.910004,118.300003,117.070000,117.129997,101.982971,239200
2017-12-21,116.480003,116.529999,115.500000,115.839996,100.859787,228300
2017-12-22,115.809998,116.430000,115.809998,116.010002,101.007820,131000
2017-12-26,116.099998,116.510002,115.349998,115.410004,100.485428,154100
2017-12-27,115.559998,116.150002,115.559998,115.900002,100.912056,151800
2017-12-28,116.099998,116.610001,115.879997,116.580002,101.504120,112600
2017-12-29,116.830002,117.150002,116.459999,116.589996,101.512802,164100
2018-01-02,116.639999,116.769997,115.279999,115.589996,100.642113,214900
2018-01-03,115.349998,116.010002,114.330002,114.660004,99.832390,507000
2018-01-04,114.410004,115.169998,113.620003,113.760002,99.048790,536200
2018-01-05,114.070000,114.330002,113.190002,113.739998,99.031372,305900
2018-01-08,113.800003,114.760002,113.690002,114.760002,99.919456,257400
2018-01-09,114.739998,114.760002,113.470001,113.610001,98.918175,257500
2018-01-10,113.309998,113.309998,112.080002,112.169998,97.664406,440200
2018-01-11,112.220001,112.629997,111.540001,111.870003,97.403206,227700
2018-01-12,111.580002,112.110001,110.980003,111.230003,96.845963,307800
2018-01-16,111.580002,111.949997,110.500000,110.959999,96.610878,291100
2018-01-17,111.169998,112.000000,110.849998,111.709999,97.263885,488600
2018-01-18,111.760002,111.760002,110.470001,110.989998,96.636986,311000
2018-01-19,111.239998,111.699997,110.660004,110.809998,96.480278,190700
2018-01-22,111.239998,111.930000,110.769997,110.989998,96.636986,226900
2018-01-23,111.239998,112.639999,111.040001,111.989998,97.507675,466000
