Date,Open,High,Low,Close,Adj Close,Volume
2017-09-13,89.080002,90.300003,89.080002,90.209999,74.556549,251300
2017-09-14,90.440002,91.330002,90.370003,90.690002,74.953247,252700
2017-09-15,90.910004,90.910004,90.209999,90.820000,75.060692,258700
2017-09-18,90.620003,91.320000,90.570000,91.320000,75.473915,407200
2017-09-19,91.309998,91.730003,91.260002,91.550003,75.664001,265500
2017-09-20,91.849998,92.620003,91.699997,92.370003,76.341736,422400
2017-09-21,92.199997,92.480003,91.860001,92.300003,76.283867,207900
2017-09-22,92.160004,92.959999,92.160004,92.709999,76.622726,132800
2017-09-25,93.070000,94.430000,93.070000,94.269997,77.912025,376000
2017-09-26,93.820000,94.309998,93.690002,94.150002,77.812851,280300
2017-09-27,93.620003,93.620003,92.540001,93.410004,78.112236,202600
2017-09-28,93.709999,94.120003,93.230003,93.550003,78.229309,104000
2017-09-29,93.339996,93.580002,92.930000,93.580002,78.254379,386400
2017-10-02,92.580002,93.559998,92.169998,93.510002,78.195839,322100
2017-10-03,93.510002,93.730003,93.209999,93.440002,78.137329,223800
2017-10-04,93.419998,93.730003,93.050003,93.349998,78.062027,156800
2017-10-05,93.330002,93.900002,93.309998,93.779999,78.421623,136900
2017-10-06,92.809998,93.320000,92.540001,92.800003,77.602127,146400
2017-10-09,92.900002,93.309998,92.879997,93.080002,77.836266,163900
2017-10-10,93.760002,94.099998,93.070000,93.150002,77.894814,109000
2017-10-11,93.139999,93.410004,92.690002,93.379997,78.087135,132300
2017-10-12,92.779999,93.160004,92.480003,92.949997,77.727554,163600
2017-10-13,93.570000,93.870003,92.910004,92.930000,77.710831,174400
2017-10-16,93.309998,93.720001,92.970001,93.139999,77.886429,131400
2017-10-17,93.059998,93.349998,92.650002,93.150002,77.894814,138400
2017-10-18,92.989998,93.470001,92.339996,92.389999,77.259270,166500
2017-10-19,91.889999,92.519997,91.400002,92.040001,76.966583,128400
2017-10-20,92.230003,92.300003,91.660004,92.250000,77.142189,196700
2017-10-23,92.209999,92.599998,91.480003,91.480003,76.498291,223600
2017-10-24,91.750000,92.180000,91.510002,91.699997,76.682266,203000
2017-10-25,91.500000,91.800003,90.730003,91.029999,76.122002,264000
2017-10-26,91.040001,91.470001,90.580002,91.320000,76.364494,196800
2017-10-27,90.669998,92.019997,90.150002,91.730003,76.707352,240800
2017-10-30,90.669998,92.459999,90.669998,92.209999,77.108742,634800
2017-10-31,92.050003,92.919998,91.849998,92.580002,77.418152,212900
2017-11-01,93.169998,94.230003,93.169998,93.769997,78.413246,306900
2017-11-02,93.769997,94.059998,92.930000,93.500000,78.187477,203100
2017-11-03,93.480003,94.250000,93.339996,93.839996,78.471794,197600
2017-11-06,94.120003,96.260002,94.120003,96.180000,80.428566,406700
2017-11-07,96.400002,96.400002,95.510002,95.989998,80.269684,261500
2017-11-08,95.750000,96.029999,94.910004,95.519997,79.876656,370800
2017-11-09,95.199997,96.000000,95.040001,95.830002,80.135902,213000
2017-11-10,95.620003,95.820000,94.699997,95.370003,79.751228,126200
2017-11-13,95.099998,95.470001,94.639999,94.650002,79.149155,151800
2017-11-14,94.199997,94.599998,92.949997,93.070000,77.827904,273400
2017-11-15,92.230003,92.360001,91.550003,91.980003,76.916420,202900
2017-11-16,91.809998,92.019997,91.370003,91.650002,76.640472,267000
2017-11-17,91.940002,92.419998,91.739998,92.260002,77.150558,222800
2017-11-20,92.019997,92.220001,91.510002,92.040001,76.966583,215000
2017-11-21,92.300003,92.769997,92.029999,92.199997,77.100372,208500
2017-11-22,92.739998,93.059998,92.559998,92.790001,77.593758,215200
2017-11-24,93.120003,93.309998,92.980003,93.000000,77.769386,61100
2017-11-27,92.629997,92.650002,91.750000,91.849998,76.807701,217500
2017-11-28,91.940002,92.720001,91.809998,92.559998,77.401428,153800
2017-11-29,92.480003,93.250000,92.290001,93.010002,77.777710,181500
2017-11-30,93.459999,94.730003,93.220001,94.489998,79.015343,767800
2017-12-01,95.150002,96.150002,94.510002,95.489998,79.851585,271500
2017-12-04,95.559998,96.959999,95.169998,95.349998,79.734520,262800
2017-12-05,95.339996,95.699997,94.820000,94.919998,79.374924,192200
2017-12-06,94.669998,94.680000,93.349998,93.419998,78.120567,177300
2017-12-07,93.489998,93.989998,93.320000,93.800003,78.438347,174900
2017-12-08,94.169998,94.830002,93.919998,94.660004,79.157509,124800
2017-12-11,94.750000,95.930000,94.750000,95.459999,79.826500,146000
2017-12-12,95.720001,95.889999,95.070000,95.070000,79.500366,261200
2017-12-13,95.169998,95.330002,94.730003,94.959999,79.408363,183800
2017-12-14,94.110001,94.650002,93.930000,93.940002,79.054916,189700
2017-12-15,94.500000,94.550003,93.709999,93.809998,78.945526,224500
2017-12-18,94.110001,95.129997,94.089996,94.709999,79.702927,207000
2017-12-19,95.080002,95.370003,94.570000,94.739998,79.728157,173900
2017-12-20,95.089996,96.290001,94.739998,96.190002,80.948410,319600
